hf_id,hf_name,indicator,iqr,sd,ttt
lgH1Uamn9Gj,Wondye Health Center,bcg,4.0,0.0,0.0
E9heyrMiOKE,Sali Health Center,penta3,1.0,1.0,1.0
fM0P5o02t4T,Tamawit Health Post,penta1,0.0,0.0,0.0
xOA01MzkkdV,Arkane Begola Health Center,full_vacc,0.0,0.0,0.0
TiBKoUaWGDk,Wertej Health Post,penta1,0.0,0.0,1.0
ibNG4F5TTK1,Silda Health Post,full_vacc,1.0,1.0,1.0
Nj0D6Jz67I2,Yinesa Health Center,rota2,0.0,0.0,0.0
OrabbtBw1U7,Wollela Bahir Health Center,penta1,1.0,1.0,1.0
zHTctUQlYVG,Semagn Health Post,mcv1,1.0,1.0,1.0
Ex3gb7ULynW,Misrak Belen Health Post,ipv,0.0,0.0,0.0
Ex3gb7ULynW,Misrak Belen Health Post,penta1,0.0,0.0,0.0
Ex3gb7ULynW,Misrak Belen Health Post,mcv1,0.0,0.0,1.0
e33xqGvGmwF,Wefit Health Post,full_vacc,1.0,1.0,1.0
FADMHVaebc8,Kuni Health Post,penta3,1.0,1.0,1.0
u7tWe0De3fb,Tsata Health Post,ipv,0.0,0.0,0.0
NmRZATvlh7L,Bakona Health Post,ipv,0.0,0.0,0.0
NmRZATvlh7L,Bakona Health Post,penta1,0.0,0.0,0.0
JLtwJ4V6hay,Dukakit Health Post,bcg,0.0,0.0,0.0
yOjoMqx4Hgc,Brure Health Post,full_vacc,0.0,0.0,0.0
SKdebS8U80d,Mintura Health Post,ipv,0.0,0.0,0.0
SKdebS8U80d,Mintura Health Post,penta1,0.0,0.0,0.0
fIxhwr2B9wg,Dek health center,rota2,0.0,1.0,1.0
DOQ07hP6Ik5,Bilajeg Health Post,ipv,0.0,0.0,0.0
DOQ07hP6Ik5,Bilajeg Health Post,penta1,0.0,0.0,0.0
DOQ07hP6Ik5,Bilajeg Health Post,mcv1,0.0,0.0,0.0
XRx9kBigvCM,Kernewary Health center,full_vacc,0.0,0.0,1.0
BSJfUYtSTu1,Kongerchula Health Post,penta3,0.0,0.0,0.0
BSJfUYtSTu1,Kongerchula Health Post,rota2,1.0,0.0,1.0
Ld7sz4YUymV,Kibtia Health Post,penta1,0.0,1.0,1.0
Ld7sz4YUymV,Kibtia Health Post,full_vacc,0.0,0.0,0.0
yPFF3c1jgwH,Seriko Health Center,penta3,0.0,0.0,0.0
yPFF3c1jgwH,Seriko Health Center,rota2,0.0,0.0,0.0
pAz5YluNxE6,Lumamie Primary Hospital,penta1,0.0,0.0,0.0
pAz5YluNxE6,Lumamie Primary Hospital,full_vacc,0.0,0.0,2.0
LtFhO3vu4D0,Adigagra Health Center,penta1,0.0,0.0,0.0
b48XJEUoKbp,Wolleh Health Center,rota2,0.0,0.0,0.0
tO8Lt2P1i6q,Dimto Health Post,penta3,2.0,1.0,1.0
tO8Lt2P1i6q,Dimto Health Post,rota2,2.0,1.0,1.0
C5kfGRRgVsO,Aguta Health Post,bcg,0.0,0.0,0.0
uPpZBGjIIvl,Wuha abo Health Post,rota2,3.0,0.0,0.0
hFFZF0DTHMH,Abiyot Fere Health Post,mcv1,0.0,0.0,0.0
w1o6mfPtGVC,Kat Health Center,rota2,0.0,0.0,0.0
MDoi8Nlzb87,Demeko Health Post,penta1,0.0,0.0,0.0
lki245AvOUO,Kegn Abo Health Post,penta3,0.0,0.0,0.0
lki245AvOUO,Kegn Abo Health Post,mcv1,0.0,0.0,0.0
MRT8u61yQLb,Ahyafejjie Health Center,full_vacc,1.0,1.0,1.0
krwx2JW7PZa,Gedam Lejamor Health Post,full_vacc,3.0,1.0,1.0
PpwVQTPDyIe,Dikularba Health Center,penta1,0.0,0.0,0.0
PpwVQTPDyIe,Dikularba Health Center,full_vacc,0.0,0.0,0.0
gkSOYQeIgXg,Kitalgne Health Post,ipv,1.0,1.0,1.0
gkSOYQeIgXg,Kitalgne Health Post,penta1,1.0,1.0,1.0
gkSOYQeIgXg,Kitalgne Health Post,mcv1,0.0,0.0,0.0
JiB0NsmawNR,Abiyehaila Health Post,ipv,0.0,0.0,0.0
JiB0NsmawNR,Abiyehaila Health Post,mcv1,1.0,1.0,1.0
se0QG5jqrTY,Wurara Health Post,full_vacc,2.0,1.0,1.0
sGaxTJ0hKbU,Karima Health Post,ipv,0.0,0.0,0.0
sGaxTJ0hKbU,Karima Health Post,mcv1,0.0,0.0,1.0
tqaEJ2sakwK,Angada Health Post,penta1,0.0,0.0,0.0
tqaEJ2sakwK,Angada Health Post,full_vacc,0.0,0.0,0.0
PEapuckMFgj,Angoba Health Post,ipv,1.0,1.0,1.0
PEapuckMFgj,Angoba Health Post,penta1,1.0,1.0,1.0
PEapuckMFgj,Angoba Health Post,mcv1,0.0,0.0,0.0
F0Q7CPUvwKQ,Amarit Health Post,ipv,0.0,0.0,0.0
F0Q7CPUvwKQ,Amarit Health Post,mcv1,0.0,0.0,0.0
xQynx9PBlK2,Sayint Primary Hospital,penta1,0.0,0.0,1.0
xQynx9PBlK2,Sayint Primary Hospital,full_vacc,0.0,0.0,1.0
JxDSIWzQ4d0,Damot Tsion Health Center,penta1,0.0,0.0,0.0
k9dr99Qjgts,Gibtsawit Health Post,penta1,0.0,0.0,2.0
k9dr99Qjgts,Gibtsawit Health Post,full_vacc,0.0,1.0,1.0
vWrvpnT2EXm,Dengel Health Post,rota2,0.0,0.0,0.0
Xli9IgYTRe5,Ayna Mikael Health Post,full_vacc,2.0,0.0,1.0
BHoa8rmfIxo,Enegena Fentergi Health Post,penta3,0.0,0.0,0.0
RvTy27XDl00,Bati Primary Hospital,penta1,0.0,0.0,0.0
I4HecvxeltJ,Dibana Health Post,penta3,0.0,0.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,mcv1,0.0,0.0,1.0
uLXcmFnDJJr,Gug Health Post,rota2,0.0,0.0,1.0
OLPdJjGn3D9,kidisgay Health Post,mcv1,0.0,0.0,0.0
nvfbQeqDLpM,Dile Betigle Health Post,penta1,0.0,0.0,1.0
nvfbQeqDLpM,Dile Betigle Health Post,full_vacc,0.0,0.0,1.0
wpjCEAN4mm5,Wogeltena Health Center,ipv,1.0,1.0,1.0
wpjCEAN4mm5,Wogeltena Health Center,penta1,1.0,1.0,1.0
SKJWoHe7k6R,Magot Health Post,bcg,1.0,1.0,1.0
rKEIfRQD7jb,Boru Silassie Health Center,bcg,0.0,0.0,0.0
mZS6xh7DveG,Gebreguracha Health Post,full_vacc,1.0,1.0,1.0
LzYzvUo1omZ,Limado Health Post,penta3,0.0,0.0,0.0
LzYzvUo1omZ,Limado Health Post,rota2,0.0,0.0,0.0
xM7b4a7HqtU,Kennamoltamba Health Post,ipv,0.0,0.0,0.0
XvoK9C7gSaY,Dire Health Post,ipv,0.0,0.0,0.0
q6Ht7flqQtx,Sanja Primary Hospital,full_vacc,0.0,0.0,0.0
ZJuL1c2i0iw,Wogera Primary Hospital,penta3,0.0,0.0,1.0
a7TPSSf8oxF,Kore Health Post,full_vacc,0.0,0.0,0.0
mdEwuDuLl72,Girana Health Center,ipv,0.0,0.0,0.0
F0zeSCUuYJD,Biterfo Health Post,mcv1,2.0,1.0,1.0
PbfDC1Y8Pq0,Doba Health Post,full_vacc,0.0,0.0,0.0
xGWLfWY7NI1,Wogesa Health Post,bcg,1.0,1.0,1.0
RR7ri1fyCNM,Dubeta Health Post,bcg,2.0,0.0,2.0
SupqzqHjuW7,Serity Health Post,full_vacc,0.0,0.0,1.0
hoEu0VnjxMq,Golbo Arba Health Post,penta3,0.0,0.0,1.0
hoEu0VnjxMq,Golbo Arba Health Post,rota2,1.0,1.0,1.0
apZhtPcrw2c,Yibly Terefit Health Post,rota2,0.0,0.0,1.0
DWK85h8t9Uc,Adisge Health Post,penta3,1.0,1.0,1.0
DWK85h8t9Uc,Adisge Health Post,rota2,1.0,1.0,1.0
dU01yVdMFsV,Ashifa Health Post,ipv,0.0,0.0,1.0
wqmSlToQBsb,Mess Health Post,bcg,1.0,1.0,1.0
xsa6djEKu2V,Talia Health Center,penta3,0.0,0.0,0.0
xsa6djEKu2V,Talia Health Center,rota2,0.0,0.0,0.0
j7aUGideZdC,Dembia Primary Hospital,penta1,0.0,0.0,0.0
wprKoIJqBaI,010 Metene Health Post,mcv1,0.0,0.0,0.0
kDFk2nX8U11,Kurt Bahir Health Post,full_vacc,0.0,0.0,0.0
IznalUR8gi7,Gefat Hp Health Post,penta1,0.0,0.0,0.0
IznalUR8gi7,Gefat Hp Health Post,full_vacc,1.0,1.0,1.0
ZndWMbaowVN,Amesteya health post,full_vacc,0.0,0.0,1.0
M8xQ5a6drD0,Girarwuha Health post,full_vacc,0.0,0.0,0.0
l3tvdlSTKrE,Kinti Health Center,penta3,0.0,0.0,0.0
H5onisgW4gI,Gerbi  Health Post,bcg,0.0,1.0,1.0
rGARq7aiDJ7,Kinbaba Health Post,full_vacc,2.0,1.0,2.0
BUUvvL3BhsZ,Gafera Health Post,rota2,0.0,0.0,0.0
NkTIJ22CJNL,Shaga Mariam Health Post,bcg,0.0,0.0,1.0
mhhP4QaKPdD,Fana Health Post,full_vacc,1.0,1.0,1.0
R42xjJBNEan,Debre Gubay Health Post,full_vacc,0.0,0.0,1.0
ySp780kCoH8,Dingayber Selasie Health Post,bcg,1.0,1.0,1.0
cV6mf9NTgpW,Argana Ashera Health Post,penta1,0.0,0.0,0.0
eHvLFSYOzcp,kokit health center,bcg,0.0,0.0,1.0
mKvuCft7naa,Gudalema Health Post,bcg,1.0,1.0,1.0
bcpKPar7eye,Mukatera Health Center,mcv1,0.0,0.0,0.0
ZCNHBodnI6O,Dida Health Post,bcg,1.0,1.0,1.0
WBImpeuk4jO,Bizra Health Post,full_vacc,0.0,0.0,0.0
bxtPyAsreiJ,Mugechit Health Post,penta1,0.0,0.0,0.0
cjvBLxkU6Ey,Wulika Zelihon Health Post,rota2,0.0,0.0,1.0
l531tJEgokx,Merewa Health Post,ipv,2.0,1.0,1.0
l531tJEgokx,Merewa Health Post,penta1,0.0,0.0,1.0
l531tJEgokx,Merewa Health Post,mcv1,3.0,0.0,0.0
Vz5iG6elzyH,Lewaye Health Center,bcg,0.0,0.0,0.0
gUY6v754Tnk,Defrgie Health Post,penta1,1.0,1.0,1.0
gUY6v754Tnk,Defrgie Health Post,full_vacc,0.0,0.0,0.0
j20iqdEX1zI,Benat Health Post,mcv1,5.0,1.0,1.0
IUWoR8BUStT,yenechoh Health Post,penta1,0.0,0.0,0.0
IUWoR8BUStT,yenechoh Health Post,full_vacc,0.0,0.0,0.0
KAXPg5mzklH,Mocha  Health Center,penta1,0.0,0.0,1.0
dQkGkzZ78vv,Shura Health Post,bcg,0.0,0.0,0.0
lis6keYYh8F,Aregaye Health Post,penta1,2.0,1.0,1.0
UjKNRlv6DZl,Chandiba Health center,ipv,0.0,0.0,0.0
CQfRBrgzGHV,Aderseg Health Post,full_vacc,0.0,0.0,1.0
eagLR0wzs6F,Trishman Health Post,penta1,0.0,0.0,0.0
eagLR0wzs6F,Trishman Health Post,full_vacc,1.0,1.0,1.0
mxoFm8JH7RF,May Doge Health Post,full_vacc,0.0,0.0,1.0
XF8z3rgXfER,Dildiye Health Center,mcv1,0.0,0.0,0.0
EW25AvrQ8uS,Ded Eyesus Health Post,rota2,0.0,0.0,1.0
HcPQE6fbp7M,Yedeno Health Post,penta1,0.0,0.0,0.0
FkjyYQ3SyiJ,Geregera Health Post,rota2,1.0,1.0,1.0
l14sBHPcwgC,06 Mutigar Health Post,rota2,0.0,0.0,0.0
YOdUrZxOqIh,Selelkula Health Post,rota2,0.0,0.0,0.0
KXdASeLph4G,Birra Health Post,mcv1,0.0,0.0,1.0
IlaEvMgiiBu,Shumige Health Post,ipv,0.0,1.0,1.0
IlaEvMgiiBu,Shumige Health Post,mcv1,0.0,0.0,1.0
Tb0S0T8MS3u,Shina Teklehaymanot Health Post,penta1,0.0,0.0,0.0
Tb0S0T8MS3u,Shina Teklehaymanot Health Post,full_vacc,0.0,0.0,0.0
Tk8osCeWdik,Agissa Health Post,full_vacc,0.0,1.0,1.0
yEBgEyhr3UM,Hamusit Health Center,bcg,1.0,0.0,1.0
ZSkY1a2ZANz,Debre Zeit Health Post,penta1,0.0,0.0,0.0
b18DC1RTgSb,Geter meda Health Center,bcg,0.0,0.0,0.0
zI4MYH5TOyx,Meteh Bila Health Center,penta3,0.0,0.0,0.0
zI4MYH5TOyx,Meteh Bila Health Center,rota2,1.0,1.0,1.0
afcv5KVllV1,darat Health Post,full_vacc,0.0,0.0,0.0
WSCugEhZz5F,Finewa Health Post,mcv1,1.0,1.0,1.0
t5Yik2ZRoi5,Ella Health Post,full_vacc,0.0,0.0,1.0
PPblQxV3z6b,Surta Health Center,bcg,0.0,0.0,0.0
GX1YEZ45GcI,Adilemlem Health Post,penta3,0.0,0.0,0.0
GX1YEZ45GcI,Adilemlem Health Post,rota2,0.0,0.0,1.0
zsVDKcVZR6N,Chid Mariam Health Post,penta1,1.0,1.0,1.0
zsVDKcVZR6N,Chid Mariam Health Post,full_vacc,2.0,1.0,2.0
pWKULEx5Avq,Wereya Health Post,penta3,1.0,1.0,1.0
Sa37crweHHZ,WOUBIT GOLA Health Post,full_vacc,0.0,0.0,0.0
WzDmlsapVNa,Rubaria Health Post,full_vacc,1.0,0.0,1.0
diHQFEeUUzS,Abay koleb  Health Post,ipv,0.0,0.0,0.0
xWKJT8WMjVy,Gurach Dibkan Health Post,mcv1,0.0,0.0,0.0
sASvRL5SWeg,Zeblo Health Post,penta1,4.0,0.0,0.0
ajEJrheKGIl,Cherey Health Post,penta3,0.0,0.0,0.0
ajEJrheKGIl,Cherey Health Post,rota2,0.0,0.0,0.0
IuN4DyOpn47,Sergina Health Post,penta3,0.0,0.0,0.0
IuN4DyOpn47,Sergina Health Post,rota2,0.0,0.0,1.0
WdHbQ89CBqD,Marye Health Center,penta1,0.0,1.0,1.0
ZFqzLugY3mb,Felwuha Health Post,rota2,0.0,0.0,2.0
mgpuZIRtF1h,Debre Birhan Health Center,mcv1,1.0,1.0,1.0
W5xvRevjpvM,Teskare Mariam Health Center,penta1,0.0,0.0,1.0
W5xvRevjpvM,Teskare Mariam Health Center,full_vacc,0.0,0.0,0.0
tXVfBhzNNI6,Teber serako Health Post,mcv1,2.0,1.0,1.0
CyKfrICtwAQ,Daval Health Center,mcv1,0.0,0.0,0.0
PWC8sj9VWo4,Abune Semira Health Center,bcg,0.0,0.0,0.0
OSP8YsBy2U9,Woger Health Post,penta3,0.0,1.0,1.0
f9CxL82Y3ra,Andenet Health Post,ipv,0.0,0.0,0.0
tlLqzYM142W,Anchikorere Health Center,full_vacc,0.0,0.0,0.0
I2paIEtwc5G,Addisgie Health Post,mcv1,0.0,0.0,0.0
kThPdO2mKSr,Selamgie Ambare Health Post,full_vacc,0.0,0.0,2.0
KD6D7IgXEuE,Kibeza Health Post,penta1,1.0,1.0,1.0
P02V9ZfTJK3,Wogedad Health Center,rota2,1.0,1.0,1.0
q2OE6qb3yzf,Atrons Health Post,full_vacc,0.0,0.0,1.0
n8Cb22v56oP,Gelego Health Center,full_vacc,0.0,0.0,0.0
COf2UPEzbFc,Dir Mara Health Post,penta1,0.0,1.0,1.0
COf2UPEzbFc,Dir Mara Health Post,full_vacc,0.0,0.0,0.0
rS74obvMcAb,Yedegat Health Post,penta1,0.0,0.0,0.0
do2ghozX5JO,Gelila Health Post,full_vacc,0.0,0.0,1.0
ZRJ41bqi3vu,Addiss Woyn Health Post,ipv,0.0,0.0,0.0
ZRJ41bqi3vu,Addiss Woyn Health Post,penta1,0.0,0.0,1.0
Aa6M4qg8WoO,Abibe Debre Kuskuam Health Post,mcv1,0.0,0.0,0.0
qejcg7cno9g,Degosach Health Post,penta1,0.0,0.0,0.0
qejcg7cno9g,Degosach Health Post,full_vacc,0.0,0.0,0.0
hBc7NxYtyzM,Muger Health Center,penta3,0.0,0.0,1.0
Jz5etzmvLss,Tikr seleh Health Post,bcg,0.0,0.0,0.0
bD4DzWz7UG2,Arbawayo Health Post,bcg,2.0,0.0,1.0
ByQIgPL2Fgs,Silasie Health Post,bcg,1.0,1.0,1.0
vbNJggIXCls,Zenzen Health Post,full_vacc,0.0,0.0,0.0
C2i1K9X4gvO,Mekdesemariyam Health Post,ipv,0.0,0.0,0.0
Jz5kKzWdDzY,Seriya Health Post,full_vacc,0.0,0.0,0.0
JMmfMQr1q8k,Mega Health Post,rota2,0.0,0.0,0.0
PCo9dpSeOyL,Tiwa Health Post,ipv,0.0,1.0,1.0
PCo9dpSeOyL,Tiwa Health Post,penta1,1.0,1.0,1.0
PGVSnQwF8CE,Felekelek 1 Health Post,ipv,2.0,0.0,1.0
PGVSnQwF8CE,Felekelek 1 Health Post,mcv1,2.0,0.0,1.0
q3aMrOpErbA,Gologota Health Post,ipv,0.0,0.0,0.0
q3aMrOpErbA,Gologota Health Post,mcv1,0.0,0.0,1.0
EHnsN1HHwuC,Maya Health Post,full_vacc,0.0,0.0,0.0
sUt7jfmcXP9,Agazenmeda Health Post,full_vacc,0.0,0.0,0.0
htEXteDgxzl,akermit Health Post,bcg,0.0,0.0,0.0
t14jOSZbIVy,Yisakdebr Health Post,ipv,0.0,0.0,0.0
zRbwwxFLRZh,Das health post,penta1,0.0,0.0,0.0
zRbwwxFLRZh,Das health post,full_vacc,0.0,0.0,0.0
oI9VAmaSK9P,Fenta Health Post,bcg,0.0,0.0,0.0
yMQ9JZsvd2e,Wojir Heath Post,penta1,1.0,1.0,1.0
yMQ9JZsvd2e,Wojir Heath Post,full_vacc,2.0,1.0,2.0
r1l4ClWjYXR,Rib Gebireal Health Post,penta1,0.0,0.0,0.0
r1l4ClWjYXR,Rib Gebireal Health Post,full_vacc,0.0,1.0,1.0
vGc3xFYC0dx,Enesa Health Post,full_vacc,0.0,0.0,0.0
bdLBQvOsXTp,Delgi Primary Hospital,penta1,0.0,0.0,0.0
bdLBQvOsXTp,Delgi Primary Hospital,full_vacc,0.0,0.0,1.0
KNXnjLjc00Q,Sank Sekanba Health Post,ipv,0.0,0.0,0.0
agm7Ei9uBwD,Zunga Health Post,penta1,0.0,0.0,0.0
nnS9A9ElQAa,Bemur Health Post,full_vacc,1.0,1.0,1.0
elMDYI1OPiM,Shalo Health Post,penta1,0.0,0.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,penta3,4.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,mcv1,2.0,0.0,1.0
tkwZxDD2eKc,Weyinye Health Post,penta1,0.0,0.0,0.0
tkwZxDD2eKc,Weyinye Health Post,full_vacc,0.0,0.0,0.0
aFn019KJP5F,Wongeta Health Center,full_vacc,0.0,0.0,0.0
qb4t3ofujI4,Tsemera Health Center,rota2,0.0,0.0,0.0
OdlBMbLIF8r,Dacha Health Post,full_vacc,2.0,0.0,2.0
z3Cb7rtclKT,Tadios Amba Health Post,penta3,0.0,0.0,1.0
U2LR7mg3lNH,Tesfaye Getachew Memorial Primary Hospital,full_vacc,0.0,0.0,0.0
PUKjNnODhq5,Jibasera Health Post,ipv,0.0,0.0,1.0
oJ4vIlyoGPQ,Minyichir Gebriel Health Post,penta1,0.0,0.0,0.0
oJ4vIlyoGPQ,Minyichir Gebriel Health Post,full_vacc,0.0,0.0,0.0
FGi86lQA7lz,Wirke_Divnu Health Post,penta1,0.0,0.0,0.0
FGi86lQA7lz,Wirke_Divnu Health Post,full_vacc,0.0,0.0,0.0
CZMjXulvkaF,Derensa Health Post,penta1,0.0,0.0,1.0
CZMjXulvkaF,Derensa Health Post,full_vacc,2.0,0.0,2.0
kixd3iFHNuO,Woyn Wuha Health Center,penta1,0.0,0.0,0.0
kixd3iFHNuO,Woyn Wuha Health Center,mcv1,0.0,0.0,0.0
z4s0pOr8Tj9,Sigon Health Post,full_vacc,2.0,0.0,2.0
RTTvIBE6yCI,Mehago Health Post,bcg,0.0,0.0,0.0
k1N4Fl5IddE,Arara Kidan Mhret Health Post,bcg,1.0,1.0,1.0
AgwFXi6Qh7K,Miyo Health Post,full_vacc,0.0,0.0,0.0
OeZzE2B4qlM,Mangudo Health Post,rota2,0.0,0.0,0.0
LiNZOOWo7yi,Silare Health Post,rota2,0.0,0.0,1.0
tW39gFZMhhR,Weyo Felana Health Center,penta1,0.0,0.0,0.0
tW39gFZMhhR,Weyo Felana Health Center,full_vacc,0.0,0.0,0.0
zkUZREKyOfM,Biragawida Health Post,penta1,0.0,0.0,0.0
zkUZREKyOfM,Biragawida Health Post,full_vacc,1.0,1.0,1.0
gx58WVJ6PM2,Gosheye Health Post,rota2,0.0,0.0,0.0
OwiJ46PwUBy,wendgi Health post,penta3,0.0,0.0,0.0
WcFml2LAg7b,Tikana Health Post,mcv1,0.0,0.0,1.0
I66ENJeZVv6,Boda Health Post,bcg,0.0,0.0,1.0
nFZIdIN5p82,Elegenj Health Post,rota2,2.0,1.0,1.0
afZ6Prfhy6G,Nfaso Health Post,rota2,0.0,0.0,1.0
UNNvmX2tGK3,Guay Health Center,full_vacc,0.0,0.0,0.0
NYPs1nvDdMg,Ayiseg Health Center,ipv,1.0,1.0,1.0
NYPs1nvDdMg,Ayiseg Health Center,mcv1,0.0,0.0,0.0
voQPkkddtgs,Kimirdengay  Health Center,penta3,0.0,0.0,0.0
voQPkkddtgs,Kimirdengay  Health Center,rota2,0.0,0.0,1.0
XobOrjV7CBq,Adisegie Health Post,full_vacc,1.0,1.0,1.0
W4OkqHTVR9Z,Kewula Health Post,bcg,1.0,1.0,1.0
qnkD6bUVj66,Yezaba Health Post,full_vacc,0.0,0.0,0.0
AZxyODgiIbM,Zegansa Health Post,ipv,0.0,0.0,0.0
OVnWwBgGhOD,Zemetin Health Post,penta1,0.0,0.0,0.0
CnK7pdN4agW,Kidsite Hana Health Post,bcg,0.0,0.0,0.0
W4nUuRw4ShQ,Korenchi Health Post,penta1,0.0,0.0,0.0
epniH2PQfrX,Adisgie Health Post,bcg,0.0,0.0,1.0
gxTP5hTG2YN,Abesheb Health Post,ipv,1.0,1.0,1.0
gxTP5hTG2YN,Abesheb Health Post,penta1,0.0,1.0,2.0
csCNGVwc7XK,Mara Health Post,mcv1,1.0,1.0,1.0
pcESOKqrX6a,Kasima Health Post,ipv,0.0,0.0,0.0
pcESOKqrX6a,Kasima Health Post,mcv1,0.0,1.0,1.0
tuvqsOzQMfe,Mehalgie Health Post,penta3,0.0,0.0,0.0
ZBceZUPvOP1,Fentaye Health Post,penta3,0.0,0.0,1.0
ZBceZUPvOP1,Fentaye Health Post,rota2,0.0,0.0,0.0
yxTIBjRKyQu,Betyohannis Health Post,mcv1,0.0,0.0,1.0
qEE1pn7eeMb,Jamba Healthe Post Health Post,penta1,0.0,0.0,0.0
SU47V1vF9zS,Keweziba Health Post,penta1,0.0,0.0,0.0
SU47V1vF9zS,Keweziba Health Post,full_vacc,0.0,0.0,1.0
zZepjI7AgND,Digustan Health Post,rota2,0.0,1.0,1.0
oKXsYduXIJS,Chara Health Center,full_vacc,0.0,0.0,1.0
un5iaczmp7u,Gabezi Health Post,bcg,1.0,1.0,1.0
IwsGusne4r9,Zibie Health Post,penta1,0.0,1.0,1.0
IwsGusne4r9,Zibie Health Post,full_vacc,2.0,1.0,1.0
Ek5gCPomvHt,kon 01 Geter Health Post,rota2,1.0,1.0,1.0
Lyj3pCL8rZv,Miramir Health post,penta1,0.0,0.0,0.0
Lyj3pCL8rZv,Miramir Health post,full_vacc,0.0,0.0,1.0
iB4m7Ht6LvA,Kurkur Solola Health Post ,ipv,2.0,1.0,1.0
iB4m7Ht6LvA,Kurkur Solola Health Post ,mcv1,1.0,1.0,1.0
RaW2Jr9a4Ui,Anbeshen Health Post,bcg,0.0,0.0,0.0
VBVFmMYIBJ6,Anjim Health Post,penta1,1.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,full_vacc,0.0,0.0,0.0
dstybjzMlSa,Arefa Healt post,bcg,0.0,0.0,1.0
KPipliwxTxq,Shohet Health Post,bcg,1.0,1.0,1.0
MQi7pyqCAKp,Zegie Health Center,mcv1,0.0,0.0,0.0
CHz6imFqrQV,Awayu Gumeyu Health Post,penta3,0.0,0.0,0.0
CHz6imFqrQV,Awayu Gumeyu Health Post,rota2,0.0,0.0,1.0
AM3a0bbayEH,Rema dire Health Post,penta1,0.0,0.0,0.0
AM3a0bbayEH,Rema dire Health Post,full_vacc,0.0,0.0,1.0
VgVZ96ATnfh,Sholla Health Post,full_vacc,2.0,0.0,1.0
yHROmcwNGTW,Buhona Health  post,bcg,0.0,0.0,0.0
VKtT1SOTjeP,Kewzba Health Center,penta3,0.0,0.0,0.0
VKtT1SOTjeP,Kewzba Health Center,rota2,0.0,0.0,0.0
SzkJEdrDP7G,Chilla Health Center,rota2,0.0,0.0,0.0
x4FET6PzlaN,Shedo Health Post,full_vacc,3.0,2.0,2.0
oOVToDnT65d,Checheho Health Center,ipv,0.0,0.0,0.0
oOVToDnT65d,Checheho Health Center,penta1,0.0,0.0,1.0
JZuvBwsBitH,Lemba Health Center,penta3,0.0,0.0,0.0
s2Ux0Z9ciPD,Kabcheba Health Post,mcv1,0.0,0.0,0.0
Aev1vjKYwb3,Fendeka Health Center,penta1,0.0,0.0,0.0
Aev1vjKYwb3,Fendeka Health Center,full_vacc,0.0,0.0,0.0
ERttc433rQJ,Beyeda Matiba Health Post,ipv,0.0,0.0,0.0
ERttc433rQJ,Beyeda Matiba Health Post,penta1,0.0,0.0,1.0
AcJ5QvT79kI,Welelet Health Post,penta3,1.0,1.0,1.0
AcJ5QvT79kI,Welelet Health Post,rota2,2.0,0.0,1.0
wLu9Yu6uTrI,Enzigosh Health Post,ipv,0.0,0.0,0.0
qbtXkIx3qs3,Hibre Selam Health Post,penta1,0.0,0.0,0.0
hC9TiWdVVte,Wondata Health Post,full_vacc,0.0,0.0,1.0
vzyDYQHHkcP,Bologiorigise Health Center,mcv1,0.0,0.0,1.0
cNXgVm69JGh,Embayiko Health Post,penta1,0.0,0.0,0.0
cNXgVm69JGh,Embayiko Health Post,full_vacc,0.0,0.0,0.0
YxgNLfaKfjM,Yetnora Health Post,bcg,0.0,0.0,0.0
vLgm0VSkst6,Abiotu Selam Health Post,penta3,1.0,1.0,1.0
FnPKw8QQQk7,Arijo Health Post,penta3,5.0,0.0,1.0
FnPKw8QQQk7,Arijo Health Post,rota2,0.0,0.0,1.0
JeKEAnPJdoE,Kinti Health Post,full_vacc,0.0,0.0,0.0
qS7NgMcFFdg,Deneba Health Center,full_vacc,0.0,0.0,0.0
DI5KnRIpJQC,Dibibiso Health Post,bcg,1.0,1.0,1.0
mKaiK1uutHw,Siba Health Post,ipv,1.0,1.0,1.0
mKaiK1uutHw,Siba Health Post,penta1,1.0,1.0,1.0
mKaiK1uutHw,Siba Health Post,mcv1,1.0,1.0,1.0
Ztf6EKFWv6z,Jirowosen Health Post,rota2,2.0,0.0,2.0
pPIzli1Yt7Q,Degila Health Post,ipv,2.0,1.0,1.0
pPIzli1Yt7Q,Degila Health Post,penta1,1.0,1.0,1.0
pPIzli1Yt7Q,Degila Health Post,mcv1,0.0,0.0,0.0
jet7KBvq7oO,Sefiberet Health Post,mcv1,0.0,0.0,1.0
a1sBbd7VGQ1,Telanta  Health Post,penta1,0.0,0.0,1.0
a1sBbd7VGQ1,Telanta  Health Post,full_vacc,1.0,0.0,1.0
f6eIWKGQg5p,Chagni Primary Hospital,penta3,0.0,0.0,0.0
vNL1pjPjyy2,Mikun Health Post,penta3,0.0,0.0,0.0
vNL1pjPjyy2,Mikun Health Post,rota2,0.0,0.0,0.0
wn38FVsqOgZ,Gula Health Post,penta1,0.0,0.0,0.0
wn38FVsqOgZ,Gula Health Post,full_vacc,1.0,1.0,1.0
